,Geographic Area Name,Population,cdtaname,boroname_left,cdta2020,geoid,Demand,geometry,lon,lat
619,"Block 4001, Block Group 4, Census Tract 159, Kings County, New York",633,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470159004001,14,POINT (-73.97310399170362 40.67559728183321),-73.97310399170362,40.67559728183321
620,"Block 6000, Block Group 6, Census Tract 159, Kings County, New York",522,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470159006000,12,POINT (-73.97050122006429 40.67583050731298),-73.97050122006429,40.67583050731298
621,"Block 6001, Block Group 6, Census Tract 159, Kings County, New York",166,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470159006001,4,POINT (-73.97150764696843 40.67511278864266),-73.97150764696843,40.67511278864266
622,"Block 6002, Block Group 6, Census Tract 159, Kings County, New York",189,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470159006002,5,POINT (-73.97196828777336 40.6742131459866),-73.97196828777336,40.6742131459866
623,"Block 6003, Block Group 6, Census Tract 159, Kings County, New York",357,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470159006003,8,POINT (-73.97232556506404 40.67391368946593),-73.97232556506404,40.67391368946593
624,"Block 6004, Block Group 6, Census Tract 159, Kings County, New York",160,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470159006004,4,POINT (-73.9716231849855 40.67314235426439),-73.9716231849855,40.673142354264385
625,"Block 1000, Block Group 1, Census Tract 161, Kings County, New York",493,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470161001000,11,POINT (-73.97294586387282 40.67990884133095),-73.97294586387282,40.67990884133095
626,"Block 3000, Block Group 3, Census Tract 161, Kings County, New York",810,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470161003000,18,POINT (-73.97252715638608 40.68156029064554),-73.97252715638608,40.681560290645535
627,"Block 3001, Block Group 3, Census Tract 161, Kings County, New York",381,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470161003001,9,POINT (-73.97281123334969 40.68079178271532),-73.97281123334969,40.680791782715325
628,"Block 4001, Block Group 4, Census Tract 161, Kings County, New York",165,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470161004001,4,POINT (-73.97408898146223 40.67898594847637),-73.97408898146223,40.67898594847637
629,"Block 4002, Block Group 4, Census Tract 161, Kings County, New York",428,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470161004002,10,POINT (-73.9740307733879 40.6783188991747),-73.9740307733879,40.6783188991747
630,"Block 4003, Block Group 4, Census Tract 161, Kings County, New York",58,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470161004003,2,POINT (-73.97304291312687 40.67734240964528),-73.97304291312687,40.67734240964528
631,"Block 4004, Block Group 4, Census Tract 161, Kings County, New York",456,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470161004004,10,POINT (-73.97471575613244 40.67789030805942),-73.97471575613244,40.677890308059425
632,"Block 4000, Block Group 4, Census Tract 163, Kings County, New York",764,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470163004000,17,POINT (-73.97063841922221 40.67658991195011),-73.97063841922221,40.67658991195011
633,"Block 1000, Block Group 1, Census Tract 165, Kings County, New York",533,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470165001000,12,POINT (-73.97179268025856 40.67268019738907),-73.97179268025856,40.67268019738907
634,"Block 1001, Block Group 1, Census Tract 165, Kings County, New York",646,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470165001001,14,POINT (-73.97233680133795 40.67204309544276),-73.97233680133795,40.67204309544276
635,"Block 2000, Block Group 2, Census Tract 165, Kings County, New York",413,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470165002000,9,POINT (-73.97282441022703 40.67151590417093),-73.97282441022703,40.67151590417093
636,"Block 2001, Block Group 2, Census Tract 165, Kings County, New York",537,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470165002001,12,POINT (-73.97325419018316 40.6709023650065),-73.97325419018316,40.6709023650065
637,"Block 2002, Block Group 2, Census Tract 165, Kings County, New York",499,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470165002002,11,POINT (-73.97375799058975 40.67030261956737),-73.97375799058975,40.67030261956737
638,"Block 3000, Block Group 3, Census Tract 165, Kings County, New York",314,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470165003000,7,POINT (-73.97425847772175 40.66970027446436),-73.97425847772175,40.66970027446436
639,"Block 3001, Block Group 3, Census Tract 165, Kings County, New York",551,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470165003001,12,POINT (-73.97476176049889 40.6690985319574),-73.9747617604989,40.669098531957395
640,"Block 3002, Block Group 3, Census Tract 165, Kings County, New York",598,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470165003002,13,POINT (-73.97526541621262 40.66849642076898),-73.97526541621262,40.66849642076898
641,"Block 4000, Block Group 4, Census Tract 165, Kings County, New York",418,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470165004000,9,POINT (-73.97576872646253 40.6678946598949),-73.97576872646253,40.6678946598949
642,"Block 4001, Block Group 4, Census Tract 165, Kings County, New York",571,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470165004001,13,POINT (-73.97627556204343 40.66729579609223),-73.97627556204343,40.66729579609223
643,"Block 1000, Block Group 1, Census Tract 167, Kings County, New York",329,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470167001000,7,POINT (-73.97677418325401 40.66669120221427),-73.97677418325401,40.666691202214274
644,"Block 1001, Block Group 1, Census Tract 167, Kings County, New York",730,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470167001001,16,POINT (-73.97727289941693 40.66608817132012),-73.97727289941693,40.66608817132012
645,"Block 2000, Block Group 2, Census Tract 167, Kings County, New York",534,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470167002000,12,POINT (-73.97777933539493 40.66548151176868),-73.97777933539493,40.665481511768675
646,"Block 2001, Block Group 2, Census Tract 167, Kings County, New York",477,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470167002001,11,POINT (-73.97823441704534 40.66485668691903),-73.97823441704534,40.66485668691903
647,"Block 3000, Block Group 3, Census Tract 167, Kings County, New York",474,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470167003000,11,POINT (-73.97878370300673 40.66428175518903),-73.97878370300673,40.66428175518903
648,"Block 3001, Block Group 3, Census Tract 167, Kings County, New York",765,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470167003001,17,POINT (-73.97928408503344 40.66367605139142),-73.97928408503344,40.66367605139142
649,"Block 4000, Block Group 4, Census Tract 167, Kings County, New York",553,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470167004000,12,POINT (-73.9797864191562 40.66307293926336),-73.9797864191562,40.66307293926336
650,"Block 4001, Block Group 4, Census Tract 167, Kings County, New York",370,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470167004001,8,POINT (-73.98029148233536 40.66247260295688),-73.98029148233536,40.66247260295688
651,"Block 4002, Block Group 4, Census Tract 167, Kings County, New York",522,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470167004002,12,POINT (-73.98078824474354 40.66186815719809),-73.98078824474354,40.66186815719809
652,"Block 2000, Block Group 2, Census Tract 169, Kings County, New York",734,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470169002000,16,POINT (-73.98145378442064 40.66134707136995),-73.98145378442064,40.661347071369946
653,"Block 1001, Block Group 1, Census Tract 179, Kings County, New York",556,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470179001001,12,POINT (-73.97060859335016 40.6843471891283),-73.97060859335016,40.684347189128296
654,"Block 1002, Block Group 1, Census Tract 179, Kings County, New York",861,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470179001002,19,POINT (-73.97035142654862 40.68311628744961),-73.97035142654862,40.683116287449614
655,"Block 2000, Block Group 2, Census Tract 179, Kings County, New York",585,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470179002000,13,POINT (-73.97151781963218 40.68396797266696),-73.97151781963218,40.68396797266696
656,"Block 2001, Block Group 2, Census Tract 179, Kings County, New York",97,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470179002001,3,POINT (-73.97243315778996 40.68494112577565),-73.97243315778996,40.68494112577565
657,"Block 2002, Block Group 2, Census Tract 179, Kings County, New York",211,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470179002002,5,POINT (-73.97291007050632 40.68495827367953),-73.97291007050632,40.68495827367953
658,"Block 2003, Block Group 2, Census Tract 179, Kings County, New York",705,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470179002003,15,POINT (-73.97365227404116 40.68482907688236),-73.97365227404116,40.68482907688236
659,"Block 2003, Block Group 2, Census Tract 179, Kings County, New York",705,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),Brooklyn,BK06,360470179002003,15,POINT (-73.97365227404116 40.68482907688236),-73.97365227404116,40.68482907688236
660,"Block 2004, Block Group 2, Census Tract 179, Kings County, New York",50,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470179002004,2,POINT (-73.97268901622699 40.68369974912708),-73.972689016227,40.68369974912708
661,"Block 2005, Block Group 2, Census Tract 179, Kings County, New York",91,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470179002005,2,POINT (-73.97215738317058 40.68351472657572),-73.97215738317058,40.68351472657572
662,"Block 3000, Block Group 3, Census Tract 179, Kings County, New York",333,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470179003000,8,POINT (-73.96981263194577 40.68538283395435),-73.96981263194577,40.68538283395435
663,"Block 3001, Block Group 3, Census Tract 179, Kings County, New York",406,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470179003001,9,POINT (-73.97084272621231 40.68554603328333),-73.97084272621231,40.68554603328333
664,"Block 1000, Block Group 1, Census Tract 181, Kings County, New York",635,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470181001000,14,POINT (-73.97242064929669 40.68854454222913),-73.9724206492967,40.68854454222913
665,"Block 1001, Block Group 1, Census Tract 181, Kings County, New York",411,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470181001001,9,POINT (-73.97202858933434 40.68657496448758),-73.97202858933434,40.68657496448758
666,"Block 2000, Block Group 2, Census Tract 181, Kings County, New York",422,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470181002000,9,POINT (-73.97359769476765 40.68829005616896),-73.97359769476765,40.68829005616896
667,"Block 2001, Block Group 2, Census Tract 181, Kings County, New York",153,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470181002001,4,POINT (-73.9731079238471 40.68829005616896),-73.9731079238471,40.68829005616896
668,"Block 2002, Block Group 2, Census Tract 181, Kings County, New York",112,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470181002002,3,POINT (-73.9732677104503 40.68661980983619),-73.9732677104503,40.686619809836195
669,"Block 2003, Block Group 2, Census Tract 181, Kings County, New York",159,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470181002003,4,POINT (-73.97277453428109 40.68661980983619),-73.97277453428109,40.686619809836195
670,"Block 3000, Block Group 3, Census Tract 181, Kings County, New York",929,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470181003000,20,POINT (-73.9743736218993 40.68848259697246),-73.9743736218993,40.688482596972456
671,"Block 3001, Block Group 3, Census Tract 181, Kings County, New York",202,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470181003001,5,POINT (-73.97403495389297 40.68675019965824),-73.97403495389297,40.68675019965824
672,"Block 3002, Block Group 3, Census Tract 181, Kings County, New York",82,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470181003002,2,POINT (-73.974152533031 40.68609725480471),-73.974152533031,40.686097254804714
673,"Block 4000, Block Group 4, Census Tract 181, Kings County, New York",404,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470181004000,9,POINT (-73.97045904321897 40.68862896003661),-73.97045904321897,40.68862896003661
674,"Block 4001, Block Group 4, Census Tract 181, Kings County, New York",124,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470181004001,3,POINT (-73.97144583817116 40.68859105157573),-73.97144583817116,40.688591051575735
675,"Block 4002, Block Group 4, Census Tract 181, Kings County, New York",302,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470181004002,7,POINT (-73.97109856957292 40.6868512900521),-73.97109856957292,40.6868512900521
676,"Block 4003, Block Group 4, Census Tract 181, Kings County, New York",269,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470181004003,6,POINT (-73.97012663617873 40.68696329528428),-73.97012663617873,40.68696329528428
677,"Block 1000, Block Group 1, Census Tract 183, Kings County, New York",486,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470183001000,11,POINT (-73.97019027572738 40.69236805452972),-73.97019027572738,40.692368054529716
678,"Block 1001, Block Group 1, Census Tract 183, Kings County, New York",331,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470183001001,8,POINT (-73.97121028020764 40.69240634261668),-73.97121028020764,40.69240634261668
679,"Block 1002, Block Group 1, Census Tract 183, Kings County, New York",79,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470183001002,2,POINT (-73.97084577454544 40.69057284265661),-73.97084577454544,40.69057284265661
680,"Block 1003, Block Group 1, Census Tract 183, Kings County, New York",312,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470183001003,7,POINT (-73.96982643351922 40.69053493361185),-73.96982643351922,40.69053493361185
681,"Block 2000, Block Group 2, Census Tract 183, Kings County, New York",432,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470183002000,10,POINT (-73.97184791113392 40.6906112918799),-73.97184791113392,40.6906112918799
682,"Block 2001, Block Group 2, Census Tract 183, Kings County, New York",442,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470183002001,10,POINT (-73.97283956924454 40.69065068883801),-73.97283956924454,40.690650688838005
683,"Block 3000, Block Group 3, Census Tract 183, Kings County, New York",381,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470183003000,9,POINT (-73.97221195038578 40.69244467189611),-73.97221195038578,40.692444671896105
684,"Block 3001, Block Group 3, Census Tract 183, Kings County, New York",321,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470183003001,7,POINT (-73.97320203530617 40.69247801272786),-73.97320203530617,40.69247801272786
685,"Block 1002, Block Group 1, Census Tract 185.01, Kings County, New York",711,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470185011002,16,POINT (-73.97272925725754 40.6948711674192),-73.97272925725754,40.6948711674192
686,"Block 2003, Block Group 2, Census Tract 185.01, Kings County, New York",1599,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470185012003,34,POINT (-73.97484604965598 40.69561786420118),-73.97484604965598,40.69561786420118
687,"Block 3000, Block Group 3, Census Tract 185.01, Kings County, New York",945,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470185013000,21,POINT (-73.97417089585483 40.6948704754799),-73.97417089585483,40.694870475479895
688,"Block 3001, Block Group 3, Census Tract 185.01, Kings County, New York",319,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470185013001,7,POINT (-73.97556343742721 40.69457329998617),-73.97556343742721,40.694573299986175
689,"Block 4000, Block Group 4, Census Tract 185.01, Kings County, New York",665,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470185014000,15,POINT (-73.97411650928004 40.69383490392018),-73.97411650928004,40.693834903920184
690,"Block 4001, Block Group 4, Census Tract 185.01, Kings County, New York",222,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470185014001,5,POINT (-73.97551326428851 40.69367255735506),-73.97551326428851,40.69367255735506
691,"Block 1005, Block Group 1, Census Tract 187, Kings County, New York",501,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470187001005,11,POINT (-73.96958535900134 40.69445133676351),-73.96958535900134,40.694451336763514
692,"Block 1006, Block Group 1, Census Tract 187, Kings County, New York",493,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470187001006,11,POINT (-73.9706140732772 40.69449221638335),-73.9706140732772,40.694492216383345
693,"Block 1007, Block Group 1, Census Tract 187, Kings County, New York",342,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470187001007,8,POINT (-73.97163479593878 40.6945310061477),-73.97163479593878,40.6945310061477
694,"Block 1000, Block Group 1, Census Tract 191, Kings County, New York",52,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470191001000,2,POINT (-73.96132963062325 40.69729133821223),-73.96132963062325,40.69729133821223
695,"Block 1001, Block Group 1, Census Tract 191, Kings County, New York",13,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470191001001,1,POINT (-73.96220475964047 40.69733882143348),-73.96220475964047,40.69733882143348
696,"Block 1003, Block Group 1, Census Tract 191, Kings County, New York",10,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470191001003,1,POINT (-73.96295584102569 40.69725860549572),-73.96295584102569,40.69725860549572
697,"Block 1008, Block Group 1, Census Tract 191, Kings County, New York",70,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470191001008,2,POINT (-73.96188364028822 40.69504935836721),-73.96188364028822,40.69504935836721
698,"Block 1009, Block Group 1, Census Tract 191, Kings County, New York",505,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470191001009,11,POINT (-73.96086441277193 40.69516239903236),-73.96086441277193,40.695162399032355
699,"Block 1010, Block Group 1, Census Tract 191, Kings County, New York",257,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470191001010,6,POINT (-73.96287940839743 40.69485307799799),-73.96287940839743,40.69485307799799
700,"Block 1012, Block Group 1, Census Tract 191, Kings County, New York",561,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470191001012,12,POINT (-73.96379343010859 40.69468599722025),-73.9637934301086,40.694685997220255
701,"Block 2002, Block Group 2, Census Tract 191, Kings County, New York",40,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470191002002,1,POINT (-73.96690792752388 40.69593872975008),-73.96690792752388,40.69593872975008
702,"Block 2006, Block Group 2, Census Tract 191, Kings County, New York",367,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470191002006,8,POINT (-73.96473069930768 40.69463117197026),-73.96473069930768,40.694631171970265
703,"Block 2007, Block Group 2, Census Tract 191, Kings County, New York",340,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470191002007,8,POINT (-73.96567047036831 40.6945930277934),-73.96567047036831,40.694593027793395
704,"Block 2008, Block Group 2, Census Tract 191, Kings County, New York",403,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470191002008,9,POINT (-73.96662721546511 40.69454680374166),-73.96662721546511,40.69454680374166
705,"Block 3004, Block Group 3, Census Tract 191, Kings County, New York",348,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470191003004,8,POINT (-73.96858854810012 40.69448240071254),-73.96858854810012,40.694482400712545
706,"Block 3005, Block Group 3, Census Tract 191, Kings County, New York",461,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470191003005,10,POINT (-73.96760879602807 40.69451838945366),-73.96760879602807,40.69451838945366
707,"Block 1000, Block Group 1, Census Tract 193, Kings County, New York",527,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470193001000,12,POINT (-73.96153918013759 40.6934078390459),-73.96153918013759,40.6934078390459
708,"Block 1001, Block Group 1, Census Tract 193, Kings County, New York",784,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470193001001,17,POINT (-73.96303470743806 40.69326040294553),-73.96303470743806,40.69326040294553
709,"Block 1002, Block Group 1, Census Tract 193, Kings County, New York",1256,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470193001002,27,POINT (-73.96482744924222 40.69276093824052),-73.96482744924222,40.69276093824052
710,"Block 2000, Block Group 2, Census Tract 193, Kings County, New York",121,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470193002000,3,POINT (-73.96045894720353 40.69327048217938),-73.96045894720353,40.69327048217938
711,"Block 2001, Block Group 2, Census Tract 193, Kings County, New York",929,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470193002001,20,POINT (-73.96007579530165 40.69143559000827),-73.96007579530165,40.69143559000827
712,"Block 3000, Block Group 3, Census Tract 193, Kings County, New York",374,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470193003000,8,POINT (-73.96202541418195 40.69121752685033),-73.96202541418195,40.69121752685033
713,"Block 3001, Block Group 3, Census Tract 193, Kings County, New York",306,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470193003001,7,POINT (-73.96400544224376 40.69099007899084),-73.96400544224376,40.690990078990836
714,"Block 4000, Block Group 4, Census Tract 193, Kings County, New York",756,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470193004000,17,POINT (-73.96455770249626 40.68912551124593),-73.96455770249626,40.68912551124593
715,"Block 4001, Block Group 4, Census Tract 193, Kings County, New York",1226,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470193004001,26,POINT (-73.96207310268147 40.68911312215924),-73.96207310268147,40.68911312215924
716,"Block 1000, Block Group 1, Census Tract 195, Kings County, New York",322,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470195001000,7,POINT (-73.96623924298268 40.69260640366046),-73.96623924298268,40.69260640366046
717,"Block 1001, Block Group 1, Census Tract 195, Kings County, New York",499,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470195001001,11,POINT (-73.96587220295859 40.69076902039003),-73.9658722029586,40.69076902039003
718,"Block 2000, Block Group 2, Census Tract 195, Kings County, New York",331,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470195002000,8,POINT (-73.96726867778085 40.69281341654967),-73.96726867778085,40.69281341654967
719,"Block 2001, Block Group 2, Census Tract 195, Kings County, New York",581,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470195002001,13,POINT (-73.9668367487134 40.69065818577754),-73.9668367487134,40.690658185777544
720,"Block 3000, Block Group 3, Census Tract 195, Kings County, New York",1046,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470195003000,23,POINT (-73.96816245878696 40.69234948526859),-73.96816245878696,40.69234948526859
721,"Block 3001, Block Group 3, Census Tract 195, Kings County, New York",199,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470195003001,5,POINT (-73.96780475737275 40.69055292982944),-73.96780475737275,40.690552929829444
722,"Block 4000, Block Group 4, Census Tract 195, Kings County, New York",517,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470195004000,11,POINT (-73.96923760238701 40.69271119124278),-73.96923760238701,40.69271119124278
723,"Block 4001, Block Group 4, Census Tract 195, Kings County, New York",189,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470195004001,5,POINT (-73.968798667542 40.6905061630161),-73.968798667542,40.690506163016096
724,"Block 1000, Block Group 1, Census Tract 197, Kings County, New York",253,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470197001000,6,POINT (-73.96548767019962 40.68899913490729),-73.96548767019962,40.68899913490729
725,"Block 1001, Block Group 1, Census Tract 197, Kings County, New York",164,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470197001001,4,POINT (-73.9664733572003 40.68888523922964),-73.9664733572003,40.68888523922964
726,"Block 2000, Block Group 2, Census Tract 197, Kings County, New York",188,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470197002000,4,POINT (-73.9637443583882 40.68807242910455),-73.9637443583882,40.68807242910455
727,"Block 2001, Block Group 2, Census Tract 197, Kings County, New York",464,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470197002001,10,POINT (-73.96508573446422 40.68722860750854),-73.96508573446422,40.687228607508544
728,"Block 2002, Block Group 2, Census Tract 197, Kings County, New York",272,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470197002002,6,POINT (-73.96358475379714 40.68734072760893),-73.96358475379714,40.687340727608934
729,"Block 3000, Block Group 3, Census Tract 197, Kings County, New York",204,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470197003000,5,POINT (-73.96617401424325 40.68741662270538),-73.96617401424325,40.68741662270538
730,"Block 3001, Block Group 3, Census Tract 197, Kings County, New York",800,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470197003001,17,POINT (-73.96715786983589 40.68730536132877),-73.96715786983589,40.68730536132877
731,"Block 3002, Block Group 3, Census Tract 197, Kings County, New York",267,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470197003002,6,POINT (-73.96813912917162 40.68719256823827),-73.96813912917162,40.687192568238274
732,"Block 4000, Block Group 4, Census Tract 197, Kings County, New York",475,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),Brooklyn,BK02,360470197004000,11,POINT (-73.96745011231542 40.68877048979226),-73.96745011231542,40.68877048979226
